date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 8: Seek_Time_Performance (Raw Value),Smart 183: Runtime_Bad_Block (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 188: Command_Timeout (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 187: Reported_Uncorrect (Raw Value),Smart 190: Airflow_Temperature_Cel (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 195: Hardware_ECC_Recovered (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),Smart 184: End-to-End_Error (Raw Value),op_fail_30,op_fail_15,op_fail_1
2013-06-20,0,17,,,0,,,,,,,36395,,,,,,0,0,,,,,False,False,False
2013-06-21,0,17,,,0,,,,,,,36419,,,,,,0,0,,,,,False,False,False
2013-06-22,0,17,,,0,,,,,,,36443,,,,,,0,0,,,,,False,False,False
2013-06-23,0,17,,,0,,,,,,,36467,,,,,,0,0,,,,,False,False,False
2013-06-24,0,17,,,0,,,,,,,36491,,,,,,0,0,,,,,False,False,False
2013-06-25,0,17,,,0,,,,,,,36515,,,,,,0,0,,,,,False,False,False
2013-06-26,0,17,,,0,,,,,,,36539,,,,,,0,0,,,,,False,False,False
2013-06-27,0,18,,,0,,,,,,,36563,,,,,,0,0,,,,,False,False,False
2013-06-28,0,17,,,0,,,,,,,36587,,,,,,0,0,,,,,False,False,False
2013-06-29,0,18,,,0,,,,,,,36611,,,,,,0,0,,,,,False,False,False
2013-06-30,0,18,,,0,,,,,,,36635,,,,,,0,0,,,,,False,False,False
2013-07-01,0,18,,,0,,,,,,,36659,,,,,,0,0,,,,,False,False,False
2013-07-02,0,17,,,0,,,,,,,36683,,,,,,0,0,,,,,False,False,False
2013-07-03,0,17,,,0,,,,,,,36707,,,,,,0,0,,,,,False,False,False
2013-07-04,0,18,,,0,,,,,,,36731,,,,,,0,0,,,,,False,False,False
2013-07-05,0,18,,,0,,,,,,,36755,,,,,,0,0,,,,,False,False,False
2013-07-06,0,18,,,0,,,,,,,36779,,,,,,0,0,,,,,False,False,False
2013-07-07,0,18,,,0,,,,,,,36803,,,,,,0,0,,,,,False,False,False
2013-07-08,0,17,,,0,,,,,,,36827,,,,,,0,0,,,,,False,False,False
2013-07-09,0,17,,,0,,,,,,,36851,,,,,,0,0,,,,,False,False,False
2013-07-10,0,18,,,0,,,,,,,36875,,,,,,0,0,,,,,False,False,False
2013-07-11,0,18,,,0,,,,,,,36899,,,,,,0,0,,,,,False,False,False
2013-07-12,0,17,,,0,,,,,,,36923,,,,,,0,0,,,,,False,False,False
2013-07-13,0,17,,,0,,,,,,,36947,,,,,,0,0,,,,,False,False,False
2013-07-14,0,17,,,0,,,,,,,36971,,,,,,0,0,,,,,False,False,False
2013-07-15,0,18,,,0,,,,,,,36995,,,,,,0,0,,,,,False,False,False
2013-07-16,0,18,,,0,,,,,,,37019,,,,,,0,0,,,,,False,False,False
2013-07-17,0,18,,,0,,,,,,,37043,,,,,,0,0,,,,,False,False,False
2013-07-18,0,17,,,0,,,,,,,37067,,,,,,0,0,,,,,False,False,False
2013-07-19,0,18,,,0,,,,,,,37091,,,,,,0,0,,,,,False,False,False
2013-07-20,0,17,,,0,,,,,,,37115,,,,,,0,0,,,,,False,False,False
2013-07-21,0,17,,,0,,,,,,,37139,,,,,,0,0,,,,,False,False,False
2013-07-22,0,17,,,0,,,,,,,37163,,,,,,0,0,,,,,False,False,False
2013-07-23,0,17,,,0,,,,,,,37187,,,,,,0,0,,,,,False,False,False
2013-07-24,0,16,,,0,,,,,,,37211,,,,,,0,0,,,,,False,False,False
2013-07-25,0,17,,,0,,,,,,,37235,,,,,,0,0,,,,,False,False,False
2013-07-26,0,17,,,0,,,,,,,37259,,,,,,0,0,,,,,False,False,False
2013-07-27,0,17,,,0,,,,,,,37283,,,,,,0,0,,,,,False,False,False
2013-07-28,0,17,,,0,,,,,,,37307,,,,,,0,0,,,,,False,False,False
2013-07-29,0,17,,,0,,,,,,,37331,,,,,,0,0,,,,,False,False,False
2013-07-30,0,17,,,0,,,,,,,37355,,,,,,0,0,,,,,False,False,False
2013-07-31,0,17,,,0,,,,,,,37379,,,,,,0,0,,,,,False,False,False
2013-08-01,0,17,,,0,,,,,,,37403,,,,,,0,0,,,,,False,False,False
2013-08-02,0,17,,,0,,,,,,,37427,,,,,,0,0,,,,,False,False,False
2013-08-03,0,17,,,0,,,,,,,37451,,,,,,0,0,,,,,False,False,False
2013-08-04,0,17,,,0,,,,,,,37475,,,,,,0,0,,,,,False,False,False
2013-08-05,0,17,,,0,,,,,,,37499,,,,,,0,0,,,,,False,False,False
2013-08-06,0,17,,,0,,,,,,,37523,,,,,,0,0,,,,,False,False,False
2013-08-07,0,17,,,0,,,,,,,37547,,,,,,0,0,,,,,False,False,False
2013-08-08,0,17,,,0,,,,,,,37571,,,,,,0,0,,,,,False,False,False
2013-08-09,0,17,,,0,,,,,,,37595,,,,,,0,0,,,,,False,False,False
2013-08-10,0,17,,,0,,,,,,,37619,,,,,,0,0,,,,,False,False,False
2013-08-11,0,17,,,0,,,,,,,37643,,,,,,0,0,,,,,False,False,False
2013-08-12,0,16,,,0,,,,,,,37667,,,,,,0,0,,,,,False,False,False
2013-08-13,0,17,,,0,,,,,,,37691,,,,,,0,0,,,,,False,False,False
2013-08-14,0,17,,,0,,,,,,,37715,,,,,,0,0,,,,,False,False,False
2013-08-15,0,17,,,0,,,,,,,37739,,,,,,0,0,,,,,False,False,False
2013-08-16,0,17,,,0,,,,,,,37763,,,,,,0,0,,,,,False,False,False
2013-08-17,0,18,,,0,,,,,,,37787,,,,,,0,0,,,,,False,False,False
2013-08-18,0,17,,,0,,,,,,,37811,,,,,,0,0,,,,,False,False,False
2013-08-19,0,17,,,0,,,,,,,37835,,,,,,0,0,,,,,False,False,False
2013-10-15,0,23,,,0,,,,,,,39203,,,,,,0,0,,,,,False,False,False
2013-10-16,0,23,,,0,,,,,,,39227,,,,,,0,0,,,,,False,False,False
2013-10-17,0,23,,,0,,,,,,,39251,,,,,,0,0,,,,,False,False,False
2013-10-18,0,23,,,0,,,,,,,39275,,,,,,0,0,,,,,False,False,False
2013-10-19,0,23,,,0,,,,,,,39299,,,,,,0,0,,,,,False,False,False
2013-10-20,0,23,,,0,,,,,,,39323,,,,,,0,0,,,,,False,False,False
2013-10-21,0,23,,,0,,,,,,,39347,,,,,,0,0,,,,,False,False,False
2013-10-22,0,23,,,0,,,,,,,39371,,,,,,0,0,,,,,False,False,False
2013-10-23,0,23,,,0,,,,,,,39395,,,,,,0,0,,,,,False,False,False
2013-10-24,0,23,,,0,,,,,,,39419,,,,,,0,0,,,,,False,False,False
2013-10-25,0,23,,,0,,,,,,,39443,,,,,,0,0,,,,,False,False,False
2013-10-26,0,23,,,0,,,,,,,39467,,,,,,0,0,,,,,False,False,False
2013-10-27,0,23,,,0,,,,,,,39491,,,,,,0,0,,,,,False,False,False
2013-10-28,0,23,,,0,,,,,,,39515,,,,,,0,0,,,,,False,False,False
2013-10-29,0,23,,,0,,,,,,,39539,,,,,,0,0,,,,,False,False,False
2013-10-30,0,22,,,0,,,,,,,39563,,,,,,0,0,,,,,False,False,False
2013-10-31,0,23,,,0,,,,,,,39587,,,,,,0,0,,,,,False,False,False
2013-11-01,0,23,,,0,,,,,,,39611,,,,,,0,0,,,,,False,False,False
2013-11-02,0,23,,,0,,,,,,,39635,,,,,,0,0,,,,,False,False,False
2013-11-03,0,23,,,0,,,,,,,39659,,,,,,0,0,,,,,False,False,False
2013-11-04,0,22,,,0,,,,,,,39684,,,,,,0,0,,,,,False,False,False
2013-11-05,0,22,,,0,,,,,,,39708,,,,,,0,0,,,,,False,False,False
2013-11-06,0,22,,,0,,,,,,,39732,,,,,,0,0,,,,,False,False,False
2013-11-07,0,21,,,0,,,,,,,39755,,,,,,0,0,,,,,False,False,False
2013-11-08,0,22,,,0,,,,,,,39779,,,,,,0,0,,,,,False,False,False
2013-11-09,0,21,,,0,,,,,,,39803,,,,,,0,0,,,,,False,False,False
2013-11-10,0,22,,,0,,,,,,,39827,,,,,,0,0,,,,,False,False,False
2013-11-11,0,23,,,0,,,,,,,39851,,,,,,0,0,,,,,False,False,False
2013-11-12,0,22,,,0,,,,,,,39875,,,,,,0,0,,,,,False,False,False
2013-11-13,0,22,,,0,,,,,,,39899,,,,,,0,0,,,,,False,False,False
2013-11-14,0,22,,,0,,,,,,,39923,,,,,,0,0,,,,,False,False,False
2013-11-15,0,22,,,0,,,,,,,39947,,,,,,0,0,,,,,False,False,False
2013-11-16,0,22,,,0,,,,,,,39971,,,,,,0,0,,,,,False,False,False
2013-11-17,0,22,,,0,,,,,,,39995,,,,,,0,0,,,,,False,False,False
2013-11-18,0,22,,,0,,,,,,,40019,,,,,,0,0,,,,,False,False,False
2013-11-19,0,22,,,0,,,,,,,40043,,,,,,0,0,,,,,False,False,False
2013-11-20,0,22,,,0,,,,,,,40067,,,,,,0,0,,,,,False,False,False
2013-11-21,0,22,,,0,,,,,,,40091,,,,,,0,0,,,,,False,False,False
2013-11-22,0,22,,,0,,,,,,,40115,,,,,,0,0,,,,,False,False,False
2013-11-23,0,22,,,0,,,,,,,40139,,,,,,0,0,,,,,False,False,False
2013-11-24,0,23,,,0,,,,,,,40163,,,,,,0,0,,,,,False,False,False
2013-11-25,0,22,,,0,,,,,,,40187,,,,,,0,0,,,,,False,False,False
2013-11-26,0,22,,,0,,,,,,,40211,,,,,,0,0,,,,,False,False,False
2013-11-27,0,22,,,0,,,,,,,40235,,,,,,0,0,,,,,False,False,False
2013-11-28,0,22,,,0,,,,,,,40259,,,,,,0,0,,,,,False,False,False
2013-11-29,0,21,,,0,,,,,,,40283,,,,,,0,0,,,,,False,False,False
2013-11-30,0,22,,,0,,,,,,,40307,,,,,,0,0,,,,,False,False,False
2013-12-01,0,22,,,0,,,,,,,40331,,,,,,0,0,,,,,False,False,False
2013-12-02,0,22,,,0,,,,,,,40355,,,,,,0,0,,,,,False,False,False
2013-12-03,0,23,,,0,,,,,,,40379,,,,,,0,0,,,,,False,False,False
2013-12-04,0,22,,,0,,,,,,,40403,,,,,,0,0,,,,,False,False,False
2013-12-05,0,23,,,0,,,,,,,40427,,,,,,0,0,,,,,False,False,False
2013-12-06,0,22,,,0,,,,,,,40451,,,,,,0,0,,,,,False,False,False
2013-12-07,0,22,,,0,,,,,,,40475,,,,,,0,0,,,,,False,False,False
2013-12-08,0,22,,,0,,,,,,,40499,,,,,,0,0,,,,,False,False,False
2013-12-09,0,22,,,0,,,,,,,40523,,,,,,0,0,,,,,False,False,False
2013-12-10,0,22,,,0,,,,,,,40547,,,,,,0,0,,,,,False,False,False
2013-12-11,0,22,,,0,,,,,,,40571,,,,,,0,0,,,,,False,False,False
2013-12-12,0,22,,,0,,,,,,,40595,,,,,,0,0,,,,,False,False,False
2013-12-13,0,17,,,0,,,,,,,40619,,,,,,0,0,,,,,False,False,False
2013-12-14,0,18,,,0,,,,,,,40643,,,,,,0,0,,,,,False,False,False
2013-12-15,0,18,,,0,,,,,,,40667,,,,,,0,0,,,,,False,False,False
2013-12-16,0,18,,,0,,,,,,,40691,,,,,,0,0,,,,,False,False,False
2013-12-17,0,17,,,0,,,,,,,40715,,,,,,0,0,,,,,False,False,False
2013-12-18,0,18,,,0,,,,,,,40739,,,,,,0,0,,,,,False,False,False
2013-12-19,0,18,,,0,,,,,,,40763,,,,,,0,0,,,,,False,False,False
2013-12-20,0,17,,,0,,,,,,,40787,,,,,,0,0,,,,,False,False,False
2013-12-21,0,18,,,0,,,,,,,40811,,,,,,0,0,,,,,False,False,False
2013-12-22,0,18,,,0,,,,,,,40835,,,,,,0,0,,,,,False,False,False
2013-12-23,0,17,,,0,,,,,,,40859,,,,,,0,0,,,,,False,False,False
2013-12-24,0,17,,,0,,,,,,,40883,,,,,,0,0,,,,,False,False,False
2013-12-25,0,17,,,0,,,,,,,40907,,,,,,0,0,,,,,False,False,False
2013-12-26,0,18,,,0,,,,,,,40931,,,,,,0,0,,,,,False,False,False
2013-12-27,0,18,,,0,,,,,,,40955,,,,,,0,0,,,,,False,False,False
2013-12-28,0,18,,,0,,,,,,,40979,,,,,,0,0,,,,,False,False,False
2013-12-29,0,18,,,0,,,,,,,41003,,,,,,0,0,,,,,False,False,False
2013-12-30,0,18,,,0,,,,,,,41027,,,,,,0,0,,,,,False,False,False
2013-12-31,0,18,,,0,,,,,,,41051,,,,,,0,0,,,,,False,False,False
2014-01-01,0,18,,,0,,,,,,,41075,,,,,,0,0,,,,,False,False,False
2014-01-02,0,17,,,0,,,,,,,41099,,,,,,0,0,,,,,False,False,False
2014-01-03,0,18,,,0,,,,,,,41123,,,,,,0,0,,,,,False,False,False
2014-01-04,0,17,,,0,,,,,,,41147,,,,,,0,0,,,,,False,False,False
2014-01-05,0,18,,,0,,,,,,,41171,,,,,,0,0,,,,,False,False,False
2014-01-06,0,18,,,0,,,,,,,41195,,,,,,0,0,,,,,False,False,False
2014-01-07,0,18,,,0,,,,,,,41219,,,,,,0,0,,,,,False,False,False
2014-01-08,0,18,,,0,,,,,,,41243,,,,,,0,0,,,,,False,False,False
2014-01-09,0,17,,,0,,,,,,,41267,,,,,,0,0,,,,,False,False,False
2014-01-10,0,17,,,0,,,,,,,41291,,,,,,0,0,,,,,False,False,False
2014-01-11,0,17,,,0,,,,,,,41315,,,,,,0,0,,,,,False,False,False
2014-01-12,0,17,,,0,,,,,,,41339,,,,,,0,0,,,,,False,False,False
2014-01-13,0,18,,,0,,,,,,,41363,,,,,,0,0,,,,,False,False,False
2014-01-14,0,18,,,0,,,,,,,41387,,,,,,0,0,,,,,False,False,False
2014-01-15,0,17,,,0,,,,,,,41411,,,,,,0,0,,,,,False,False,False
2014-01-16,0,17,,,0,,,,,,,41435,,,,,,0,0,,,,,False,False,False
2014-01-17,0,18,,,0,,,,,,,41459,,,,,,0,0,,,,,False,False,False
2014-01-18,0,18,,,0,,,,,,,41483,,,,,,0,0,,,,,False,False,False
2014-01-19,0,17,,,0,,,,,,,41507,,,,,,0,0,,,,,False,False,False
2014-01-20,0,18,,,0,,,,,,,41531,,,,,,0,0,,,,,False,False,False
2014-01-21,0,18,,,0,,,,,,,41555,,,,,,0,0,,,,,False,False,False
2014-01-22,0,18,,,0,,,,,,,41579,,,,,,0,0,,,,,False,False,False
2014-01-23,0,18,,,0,,,,,,,41603,,,,,,0,0,,,,,False,False,False
2014-01-24,0,17,,,0,,,,,,,41627,,,,,,0,0,,,,,False,False,False
2014-01-25,0,17,,,0,,,,,,,41651,,,,,,0,0,,,,,False,False,False
2014-01-26,0,18,,,0,,,,,,,41675,,,,,,0,0,,,,,False,False,False
2014-01-27,0,18,,,0,,,,,,,41699,,,,,,0,0,,,,,False,False,False
2014-01-28,0,18,,,0,,,,,,,41723,,,,,,0,0,,,,,False,False,False
2014-01-29,0,17,,,0,,,,,,,41747,,,,,,0,0,,,,,False,False,False
2014-01-30,0,17,,,0,,,,,,,41771,,,,,,0,0,,,,,False,False,False
2014-01-31,0,18,,,0,,,,,,,41795,,,,,,0,0,,,,,False,False,False
2014-02-01,0,17,,,0,,,,,,,41819,,,,,,0,0,,,,,False,False,False
2014-02-02,0,17,,,0,,,,,,,41843,,,,,,0,0,,,,,False,False,False
2014-02-03,0,17,,,0,,,,,,,41867,,,,,,0,0,,,,,False,False,False
2014-02-04,0,18,,,0,,,,,,,41891,,,,,,0,0,,,,,False,False,False
2014-02-05,0,18,,,0,,,,,,,41915,,,,,,0,0,,,,,False,False,False
2014-02-06,0,17,,,0,,,,,,,41939,,,,,,0,0,,,,,False,False,False
2014-02-07,0,17,,,0,,,,,,,41963,,,,,,0,0,,,,,False,False,False
2014-02-08,0,17,,,0,,,,,,,41987,,,,,,0,0,,,,,False,False,False
2014-02-09,0,17,,,0,,,,,,,42011,,,,,,0,0,,,,,False,False,False
2014-02-10,0,17,,,0,,,,,,,42035,,,,,,0,0,,,,,False,False,False
2014-02-11,0,17,,,0,,,,,,,42059,,,,,,0,0,,,,,False,False,False
2014-02-12,0,17,,,0,,,,,,,42083,,,,,,0,0,,,,,False,False,False
2014-02-13,0,17,,,0,,,,,,,42107,,,,,,0,0,,,,,False,False,False
2014-02-14,0,17,10846,0,0,58,58,0,0,0,17,42130,0,7720,0,0,1369907,0,0,0,0,0,0,False,False,False
2014-02-15,0,17,10846,0,0,58,58,0,0,0,17,42155,0,7720,0,0,46223592,0,0,0,0,0,0,False,False,False
2014-02-16,0,18,10846,0,0,58,58,0,0,0,18,42179,0,7720,0,0,88680867,0,0,0,0,0,0,False,False,False
2014-02-17,0,18,10846,0,0,58,58,0,0,0,18,42203,0,7720,0,0,159156590,0,0,0,0,0,0,False,False,False
2014-02-18,0,18,10846,0,0,58,58,0,0,0,17,42226,0,7720,0,0,224069743,0,0,0,0,0,0,False,False,False
2014-02-19,0,17,10846,0,0,58,58,0,0,0,17,42251,0,7720,0,0,294503985,0,0,0,0,0,0,False,False,False
2014-02-20,0,18,10846,0,0,58,58,0,0,0,17,42275,0,7720,0,0,194662591,0,0,0,0,0,0,False,False,False
2014-02-21,0,18,10846,0,0,58,58,0,0,0,17,42298,0,7720,0,0,279408111,0,0,0,0,0,0,False,False,False
2014-02-22,0,17,10846,0,0,58,58,0,0,0,17,42323,0,7720,0,0,311385493,0,0,0,0,0,0,False,False,False
2014-02-23,0,17,10846,0,0,58,58,0,0,0,17,42347,0,7720,0,0,325156417,0,0,0,0,0,0,False,False,False
2014-02-24,0,17,10846,0,0,58,58,0,0,0,17,42370,0,7720,0,0,326253867,0,0,0,0,0,0,False,False,False
