date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 192: Power-Off_Retract_Count (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 193: Load_Cycle_Count (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value)
2015-10-06,0,24,0,2,2,0,0,13,0,1,0,0,0,0,0,0,0,0
2015-10-07,0,24,0,2,2,0,0,36,0,1,0,0,0,0,0,0,0,0
2015-10-08,0,24,0,2,2,0,0,61,0,1,0,0,0,0,0,0,0,0
2015-10-09,0,24,0,2,2,0,0,85,0,2,0,0,0,0,0,0,0,0
2015-10-10,0,23,0,2,2,0,0,109,0,2,0,0,0,0,0,0,0,0
2015-10-11,0,24,0,2,2,0,0,132,0,2,0,0,0,0,0,0,0,0
2015-10-12,0,23,0,2,2,0,0,157,0,2,0,0,0,0,0,0,0,0
2015-10-13,0,23,0,2,2,0,0,181,0,3,0,0,0,0,0,0,0,0
2015-10-14,0,23,0,2,2,0,0,204,0,3,0,0,0,0,0,0,0,0
2015-10-15,0,22,0,2,2,0,0,229,0,3,0,0,0,0,0,0,0,0
2015-10-16,0,23,0,2,2,0,0,253,0,3,0,0,0,0,0,0,0,0
2015-10-17,0,23,0,2,2,0,0,276,0,3,0,0,0,0,0,0,0,0
2015-10-18,0,23,0,2,2,0,0,300,0,3,0,0,0,0,0,0,0,0
2015-10-19,0,23,0,2,2,0,0,325,0,3,0,0,0,0,0,0,0,0
2015-10-20,0,23,0,2,2,0,0,348,0,4,0,0,0,0,0,0,0,0
2015-10-21,0,23,0,2,2,0,0,372,0,4,0,0,0,0,0,0,0,0
2015-10-22,0,23,0,2,2,0,0,396,0,4,0,0,0,0,0,0,0,0
2015-10-23,0,23,0,2,2,0,0,421,0,4,0,0,0,0,0,0,0,0
2015-10-24,0,23,0,2,2,0,0,444,0,4,0,0,0,0,0,0,0,0
2015-10-25,0,23,0,2,2,0,0,467,0,5,0,0,0,0,0,0,0,0
2015-10-26,0,23,0,2,2,0,0,481,0,5,0,0,0,0,0,0,0,0
2015-10-27,0,24,0,5,5,0,1,516,0,8,0,0,0,0,0,0,0,0
2015-10-29,0,23,0,5,5,0,1,564,0,8,0,0,0,0,0,0,0,0
2015-10-30,0,25,0,5,5,0,1,588,0,8,0,0,0,0,0,0,0,0
2015-10-31,0,23,0,5,5,0,1,612,0,8,0,0,0,0,0,0,0,0
2015-11-02,0,23,0,5,5,0,1,661,0,8,0,0,0,0,0,0,0,0
