date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 192: Power-Off_Retract_Count (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 193: Load_Cycle_Count (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),op_fail_30,op_fail_15,op_fail_1
2013-04-10,0,29,0,,,,,12166,,,,,,0,0,,,,False,False,False
2013-04-11,0,29,0,,,,,12189,,,,,,0,0,,,,False,False,False
2013-04-12,0,22,0,,,,,12214,,,,,,0,0,,,,False,False,False
2013-04-13,0,22,0,,,,,12237,,,,,,0,0,,,,False,False,False
2013-04-14,0,22,0,,,,,12261,,,,,,0,0,,,,False,False,False
2013-04-15,0,23,0,,,,,12285,,,,,,0,0,,,,False,False,False
2013-04-16,0,22,0,,,,,12309,,,,,,0,0,,,,False,False,False
2013-04-17,0,22,0,,,,,12333,,,,,,0,0,,,,False,False,False
2013-04-18,0,22,0,,,,,12357,,,,,,0,0,,,,False,False,False
2013-04-19,0,21,0,,,,,12381,,,,,,0,0,,,,False,False,False
2013-04-20,0,21,0,,,,,12405,,,,,,0,0,,,,False,False,False
2013-04-21,0,21,0,,,,,12429,,,,,,0,0,,,,False,False,False
2013-04-22,0,21,0,,,,,12452,,,,,,0,0,,,,False,False,False
2013-04-23,0,21,0,,,,,12476,,,,,,0,0,,,,False,False,False
2013-04-24,0,20,0,,,,,12500,,,,,,0,0,,,,False,False,False
2013-04-25,0,21,0,,,,,12524,,,,,,0,0,,,,False,False,False
2013-04-26,0,19,0,,,,,12548,,,,,,0,0,,,,False,False,False
2013-04-27,0,19,0,,,,,12572,,,,,,0,0,,,,False,False,False
2013-04-28,0,18,0,,,,,12596,,,,,,0,0,,,,False,False,False
2013-04-29,0,18,0,,,,,12620,,,,,,0,0,,,,False,False,False
2013-04-30,0,19,0,,,,,12644,,,,,,0,0,,,,False,False,False
2013-05-01,0,19,0,,,,,12667,,,,,,0,0,,,,False,False,False
2013-05-02,0,22,0,,,,,12691,,,,,,0,0,,,,False,False,False
2013-05-03,0,22,0,,,,,12715,,,,,,0,0,,,,False,False,False
2013-05-04,0,22,0,,,,,12739,,,,,,0,0,,,,False,False,False
2013-05-05,0,22,0,,,,,12763,,,,,,0,0,,,,False,False,False
2013-05-06,0,22,0,,,,,12787,,,,,,0,0,,,,False,False,False
2013-05-07,0,23,0,,,,,12811,,,,,,0,0,,,,False,False,False
2013-05-08,0,22,0,,,,,12835,,,,,,0,0,,,,False,False,False
2013-05-09,0,22,0,,,,,12859,,,,,,0,0,,,,False,False,False
2013-05-10,0,22,0,,,,,12882,,,,,,0,0,,,,False,False,False
2013-05-11,0,22,0,,,,,12907,,,,,,0,0,,,,False,False,False
2013-05-12,0,22,0,,,,,12930,,,,,,0,0,,,,False,False,False
2013-05-13,0,22,0,,,,,12954,,,,,,0,0,,,,False,False,False
2013-05-14,0,22,0,,,,,12978,,,,,,0,0,,,,False,False,False
2013-05-15,0,22,0,,,,,13002,,,,,,0,0,,,,False,False,False
2013-05-16,0,22,0,,,,,13026,,,,,,0,0,,,,False,False,False
2013-05-17,0,22,0,,,,,13050,,,,,,0,0,,,,False,False,False
2013-05-18,0,22,0,,,,,13074,,,,,,0,0,,,,False,False,False
2013-05-19,0,22,0,,,,,13097,,,,,,0,0,,,,False,False,False
2013-05-20,0,22,0,,,,,13122,,,,,,0,0,,,,False,False,False
2013-05-21,0,22,0,,,,,13145,,,,,,0,0,,,,False,False,False
2013-05-22,0,23,0,,,,,13169,,,,,,0,0,,,,False,False,False
2013-05-23,0,22,0,,,,,13193,,,,,,0,0,,,,False,False,False
2013-05-24,0,23,0,,,,,13217,,,,,,0,0,,,,False,False,False
2013-05-25,0,22,0,,,,,13241,,,,,,0,0,,,,False,False,False
2013-05-26,0,23,0,,,,,13265,,,,,,0,0,,,,False,False,False
2013-05-27,0,23,0,,,,,13289,,,,,,0,0,,,,False,False,False
2013-05-28,0,23,0,,,,,13313,,,,,,0,0,,,,False,False,False
2013-05-29,0,23,0,,,,,13337,,,,,,0,0,,,,False,False,False
2013-05-30,0,23,0,,,,,13360,,,,,,0,0,,,,False,False,False
2013-05-31,0,23,0,,,,,13384,,,,,,0,0,,,,False,False,False
2013-06-01,0,22,0,,,,,13408,,,,,,0,0,,,,False,False,False
2013-06-02,0,22,0,,,,,13432,,,,,,0,0,,,,False,False,False
2013-06-03,0,22,0,,,,,13456,,,,,,0,0,,,,False,False,False
2013-06-04,0,22,0,,,,,13480,,,,,,0,0,,,,False,False,False
2013-06-05,0,23,0,,,,,13504,,,,,,0,0,,,,False,False,False
2013-06-06,0,24,0,,,,,13528,,,,,,0,0,,,,False,False,False
2013-06-07,0,24,0,,,,,13551,,,,,,0,0,,,,False,False,False
2013-06-08,0,23,0,,,,,13575,,,,,,0,0,,,,False,False,False
2013-06-09,0,23,0,,,,,13599,,,,,,0,0,,,,False,False,False
2013-06-10,0,23,0,,,,,13623,,,,,,0,0,,,,False,False,False
